source_platform,source_venue_id,venue_name,venue_url,menu_section,item_name,item_description,raw_price,normalized_price_eur,currency,price_type,item_type,normalized_product,confidence,allergens,retrieved_at,source_url,season,validity_start,validity_end,vertical,peak_or_mid,check_in_date,check_out_date,staging_items,available_spots,booking_available,booking_provider
spiagge,spiagge_25133,Kraken Lounge Beach,https://www.spiagge.it/stabilimenti-balneari/25133-kraken-lounge-beach/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 37 | bookable via spiagge.it,"€168,00",168.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25133-kraken-lounge-beach/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,37,true,spiagge.it
spiagge,spiagge_25117,Why Not Beach Club,https://www.spiagge.it/stabilimenti-balneari/25117-why-not-beach-club/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 97 | bookable via spiagge.it,"€70,00",70.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25117-why-not-beach-club/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,97,true,spiagge.it
spiagge,spiagge_25133,Kraken Lounge Beach,https://www.spiagge.it/stabilimenti-balneari/25133-kraken-lounge-beach/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 36 | bookable via spiagge.it,"€105,00",105.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25133-kraken-lounge-beach/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,36,true,spiagge.it
spiagge,spiagge_25130,Bagno Stefano Viserbella 50-51,https://www.spiagge.it/stabilimenti-balneari/25130-bagno-stefano-viserbella-50-51/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 11 | bookable via spiagge.it,"€135,00",135.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25130-bagno-stefano-viserbella-50-51/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,11,true,spiagge.it
spiagge,spiagge_25099,Lido San Cristoforo,https://www.spiagge.it/stabilimenti-balneari/25099-lido-san-cristoforo/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 47 | bookable via spiagge.it,"€237,00",237.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25099-lido-san-cristoforo/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,47,true,spiagge.it
spiagge,spiagge_25142,Bagni 31 Playa Tamarindo,https://www.spiagge.it/stabilimenti-balneari/25142-bagni-30-31-playa-tamarindo/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 97 | bookable via spiagge.it,"€49,00",49.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25142-bagni-30-31-playa-tamarindo/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,97,true,spiagge.it
spiagge,spiagge_25099,Lido San Cristoforo,https://www.spiagge.it/stabilimenti-balneari/25099-lido-san-cristoforo/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 47 | bookable via spiagge.it,"€237,00",237.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25099-lido-san-cristoforo/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,47,true,spiagge.it
spiagge,spiagge_25130,Bagno Stefano Viserbella 50-51,https://www.spiagge.it/stabilimenti-balneari/25130-bagno-stefano-viserbella-50-51/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 8 | bookable via spiagge.it,"€135,00",135.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25130-bagno-stefano-viserbella-50-51/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,8,true,spiagge.it
spiagge,spiagge_25142,Bagni 31 Playa Tamarindo,https://www.spiagge.it/stabilimenti-balneari/25142-bagni-30-31-playa-tamarindo/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 120 | bookable via spiagge.it,"€49,00",49.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25142-bagni-30-31-playa-tamarindo/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,120,true,spiagge.it
spiagge,spiagge_25137,Lido Maracaibo,https://www.spiagge.it/stabilimenti-balneari/25137-lido-maracaibo/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 22 | bookable via spiagge.it,"€146,00",146.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25137-lido-maracaibo/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,22,true,spiagge.it
spiagge,spiagge_25139,Bagni La Pinetina,https://www.spiagge.it/stabilimenti-balneari/25139-bagni-la-pinetina/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_1B_1D | available_spots: 21 | bookable via spiagge.it,"€110,00",110.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25139-bagni-la-pinetina/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_1B_1D,21,true,spiagge.it
spiagge,spiagge_25146,Madia Mare Restaurant & Beach club,https://www.spiagge.it/stabilimenti-balneari/25146-madia-mare-restaurant-e-beach-club/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_1B_1D | available_spots: 5 | bookable via spiagge.it,"€120,00",120.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25146-madia-mare-restaurant-e-beach-club/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_1B_1D,5,true,spiagge.it
spiagge,spiagge_25146,Madia Mare Restaurant & Beach club,https://www.spiagge.it/stabilimenti-balneari/25146-madia-mare-restaurant-e-beach-club/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_1B_1D | available_spots: 25 | bookable via spiagge.it,"€60,00",60.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25146-madia-mare-restaurant-e-beach-club/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_1B_1D,25,true,spiagge.it
spiagge,spiagge_25149,Lido Tre Stelle,https://www.spiagge.it/stabilimenti-balneari/25149-lido-tre-stelle/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 51 | bookable via spiagge.it,"€74,00",74.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25149-lido-tre-stelle/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,51,true,spiagge.it
spiagge,spiagge_25149,Lido Tre Stelle,https://www.spiagge.it/stabilimenti-balneari/25149-lido-tre-stelle/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 100 | bookable via spiagge.it,"€56,00",56.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25149-lido-tre-stelle/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,100,true,spiagge.it
spiagge,spiagge_25155,Bagni fiore,https://www.spiagge.it/stabilimenti-balneari/25155-bagni-fiore/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 32 | bookable via spiagge.it,"€35,00",35.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25155-bagni-fiore/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,32,true,spiagge.it
spiagge,spiagge_25131,Bagni Olimpia Vittoria,https://www.spiagge.it/stabilimenti-balneari/25131-bagni-vittoria-sas/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 45 | bookable via spiagge.it,"€225,00",225.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25131-bagni-vittoria-sas/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,45,true,spiagge.it
spiagge,spiagge_25155,Bagni fiore,https://www.spiagge.it/stabilimenti-balneari/25155-bagni-fiore/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 10 | bookable via spiagge.it,"€45,00",45.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25155-bagni-fiore/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,10,true,spiagge.it
spiagge,spiagge_25162,La Lucciola,https://www.spiagge.it/stabilimenti-balneari/25162-la-lucciola/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 87 | bookable via spiagge.it,"€63,00",63.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25162-la-lucciola/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,87,true,spiagge.it
spiagge,spiagge_25162,La Lucciola,https://www.spiagge.it/stabilimenti-balneari/25162-la-lucciola/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 98 | bookable via spiagge.it,"€56,00",56.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25162-la-lucciola/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,98,true,spiagge.it
spiagge,spiagge_25161,Lido Anna,https://www.spiagge.it/stabilimenti-balneari/25161-lido-anna/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_1B_1D | available_spots: 285 | bookable via spiagge.it,"€90,00",90.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25161-lido-anna/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_1B_1D,285,true,spiagge.it
spiagge,spiagge_25161,Lido Anna,https://www.spiagge.it/stabilimenti-balneari/25161-lido-anna/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_1B_1D | available_spots: 288 | bookable via spiagge.it,"€60,00",60.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25161-lido-anna/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_1B_1D,288,true,spiagge.it
spiagge,spiagge_25212,Torre Mozza oasi dog,https://www.spiagge.it/stabilimenti-balneari/25212-torre-mozza-oasi-dog/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 70 | bookable via spiagge.it,"€245,00",245.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25212-torre-mozza-oasi-dog/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,70,true,spiagge.it
spiagge,spiagge_25213,Baraonda Beach,https://www.spiagge.it/stabilimenti-balneari/25213-baraonda-beach/,PACCHETTO BASE,Lettino singolo – Settimana 1-7 agosto 2026 (peak),Configurazione: 1B | available_spots: 38 | bookable via spiagge.it,"€70,00",70.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25213-baraonda-beach/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1B,38,true,spiagge.it
spiagge,spiagge_25215,Bagni Atlantic,https://www.spiagge.it/stabilimenti-balneari/25215-bagni-atlantic/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B_1C | available_spots: 30 | bookable via spiagge.it,"€140,00",140.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25215-bagni-atlantic/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B_1C,30,true,spiagge.it
spiagge,spiagge_25212,Torre Mozza oasi dog,https://www.spiagge.it/stabilimenti-balneari/25212-torre-mozza-oasi-dog/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 70 | bookable via spiagge.it,"€280,00",280.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25212-torre-mozza-oasi-dog/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,70,true,spiagge.it
spiagge,spiagge_25215,Bagni Atlantic,https://www.spiagge.it/stabilimenti-balneari/25215-bagni-atlantic/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B_1C | available_spots: 17 | bookable via spiagge.it,"€210,00",210.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25215-bagni-atlantic/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B_1C,17,true,spiagge.it
spiagge,spiagge_25217,Chalet de Mar,https://www.spiagge.it/stabilimenti-balneari/25217-chalet-de-mar/,PACCHETTO BASE,Pacchetto base – Settimana 1-7 agosto 2026 (peak),Configurazione:  | available_spots: 134 | bookable via spiagge.it,"€70,00",70.0,EUR,per_week,beach_service,,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25217-chalet-de-mar/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,,134,true,spiagge.it
spiagge,spiagge_25217,Chalet de Mar,https://www.spiagge.it/stabilimenti-balneari/25217-chalet-de-mar/,PACCHETTO BASE,Pacchetto base – Settimana 15-21 giugno 2026 (mid),Configurazione:  | available_spots: 138 | bookable via spiagge.it,"€70,00",70.0,EUR,per_week,beach_service,,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25217-chalet-de-mar/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,,138,true,spiagge.it
spiagge,spiagge_25213,Baraonda Beach,https://www.spiagge.it/stabilimenti-balneari/25213-baraonda-beach/,PACCHETTO BASE,Lettino singolo – Settimana 15-21 giugno 2026 (mid),Configurazione: 1B | available_spots: 39 | bookable via spiagge.it,"€70,00",70.0,EUR,per_week,beach_service,beach_sunbed,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25213-baraonda-beach/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1B,39,true,spiagge.it
spiagge,spiagge_25229,Bagno Giulianini 260,https://www.spiagge.it/stabilimenti-balneari/25229-bagno-giulianini-260/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 23 | bookable via spiagge.it,"€213,00",213.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25229-bagno-giulianini-260/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,23,true,spiagge.it
spiagge,spiagge_25211,Sun Beach Club,https://www.spiagge.it/stabilimenti-balneari/25211-sun-beach-club/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 40 | bookable via spiagge.it,"€140,00",140.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25211-sun-beach-club/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,40,true,spiagge.it
spiagge,spiagge_25229,Bagno Giulianini 260,https://www.spiagge.it/stabilimenti-balneari/25229-bagno-giulianini-260/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 23 | bookable via spiagge.it,"€213,00",213.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25229-bagno-giulianini-260/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,23,true,spiagge.it
spiagge,spiagge_25214,PACHUKA BEACH,https://www.spiagge.it/stabilimenti-balneari/25214-pachuka-beach/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 43 | bookable via spiagge.it,"€210,00",210.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25214-pachuka-beach/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,43,true,spiagge.it
spiagge,spiagge_25214,PACHUKA BEACH,https://www.spiagge.it/stabilimenti-balneari/25214-pachuka-beach/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 47 | bookable via spiagge.it,"€210,00",210.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25214-pachuka-beach/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,47,true,spiagge.it
spiagge,spiagge_25227,Lido Al Pizzico,https://www.spiagge.it/stabilimenti-balneari/25227-lido-al-pizzico/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 43 | bookable via spiagge.it,"€210,00",210.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25227-lido-al-pizzico/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,43,true,spiagge.it
spiagge,spiagge_25211,Sun Beach Club,https://www.spiagge.it/stabilimenti-balneari/25211-sun-beach-club/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 39 | bookable via spiagge.it,"€105,00",105.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25211-sun-beach-club/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,39,true,spiagge.it
spiagge,spiagge_25227,Lido Al Pizzico,https://www.spiagge.it/stabilimenti-balneari/25227-lido-al-pizzico/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 43 | bookable via spiagge.it,"€140,00",140.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25227-lido-al-pizzico/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,43,true,spiagge.it
spiagge,spiagge_25232,Playa Feliz,https://www.spiagge.it/stabilimenti-balneari/25232-playa-feliz/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 24 | bookable via spiagge.it,"€150,00",150.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25232-playa-feliz/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,24,true,spiagge.it
spiagge,spiagge_25232,Playa Feliz,https://www.spiagge.it/stabilimenti-balneari/25232-playa-feliz/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 35 | bookable via spiagge.it,"€120,00",120.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25232-playa-feliz/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,35,true,spiagge.it
spiagge,spiagge_25218,Rocky Beach,https://www.spiagge.it/stabilimenti-balneari/25218-le-dune-beach-s-r-l-s-/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 11 | bookable via spiagge.it,"€130,00",130.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25218-le-dune-beach-s-r-l-s-/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,11,true,spiagge.it
spiagge,spiagge_25221,Anni 60 Sea Beach,https://www.spiagge.it/stabilimenti-balneari/25221-anni-60-sea-beach/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_2B | available_spots: 13 | bookable via spiagge.it,"€190,00",190.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25221-anni-60-sea-beach/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_2B,13,true,spiagge.it
spiagge,spiagge_25230,La Tartaruga,https://www.spiagge.it/stabilimenti-balneari/25230-la-tartaruga/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),Configurazione: 1U_1B_1D | available_spots: 12 | bookable via spiagge.it,"€200,00",200.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25230-la-tartaruga/?from=2026-08-01&to=2026-08-07,summer_2026,2026-05-01,2026-09-30,beach,peak_aug,2026-08-01,2026-08-07,1U_1B_1D,12,true,spiagge.it
spiagge,spiagge_25230,La Tartaruga,https://www.spiagge.it/stabilimenti-balneari/25230-la-tartaruga/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_1B_1D | available_spots: 34 | bookable via spiagge.it,"€160,00",160.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25230-la-tartaruga/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_1B_1D,34,true,spiagge.it
spiagge,spiagge_25221,Anni 60 Sea Beach,https://www.spiagge.it/stabilimenti-balneari/25221-anni-60-sea-beach/,PACCHETTO BASE,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),Configurazione: 1U_2B | available_spots: 13 | bookable via spiagge.it,"€100,00",100.0,EUR,per_week,beach_service,beach_set_2lettini_ombrellone,high,,2026-06-01T19:31:31Z,https://www.spiagge.it/stabilimenti-balneari/25221-anni-60-sea-beach/?from=2026-06-15&to=2026-06-21,summer_2026,2026-05-01,2026-09-30,beach,mid_jun,2026-06-15,2026-06-21,1U_2B,13,true,spiagge.it
