source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,opening_hours,retrieved_at
thefork,735293,Trattoria Pizzeria Fresco - Sempione,https://www.thefork.it/ristorante/trattoria-pizzeria-fresco-sempione-r735293,"Corso Sempione, 41, 20145, Milano",Milano,45.481068,9.164423,"Pizzeria, Europeo, Italiano",€€,8.8,,,,2026-06-02T09:32:35Z
thefork,716993,South Garage Bistrot,https://www.thefork.it/ristorante/south-garage-bistrot-r716993,"Via Privata Eugenio Brizi, 4, 20139, Milano",Milano,45.438130,9.229159,"Piatti vegetariani, Cucina internazionale",€€€,9.4,,,,2026-06-02T09:32:35Z
thefork,848425,Ristorante Bianca,https://www.thefork.it/ristorante/ristorante-bianca-r848425,"Via Bartolomeo Panizza, 10, 20144, Milano",Milano,45.464922,9.163170,"Italiano, Europeo",€€€€,9.3,,,,2026-06-02T09:32:35Z
thefork,734901,Locanda alla Scala,https://www.thefork.it/ristorante/locanda-alla-scala-r734901,"Via dell'Orso, 1, 20121, Milano",Milano,45.469034,9.187942,"Piatti vegetariani, Italiano, Europeo",€€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,720872,Sapemare - Tapas Di Mare,https://www.thefork.it/ristorante/sapemare-tapas-di-mare-r720872,"Via Pastrengo, 2, 20159, Milano",Milano,45.486494,9.188363,"Di Pesce, Mediterraneo",€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,408163,Osteria del Mare L. Cantoni,https://www.thefork.it/ristorante/osteria-del-mare-l-cantoni-r408163,"Via Lodovico Castelvetro, 6, 20154, Milano",Milano,45.483994,9.163389,"Di Pesce, Mediterraneo",€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,51393,Capriccio,https://www.thefork.it/ristorante/capriccio-r51393,"Via Nicola Piccinni, 25, 20131, Milano",Milano,45.482221,9.216313,"Pizzeria, Siciliano, Europeo, Italiano",€€,9.2,,,,2026-06-02T09:32:35Z
thefork,348769,Barcollando Café,https://www.thefork.it/ristorante/barcollando-cafe-r348769,"Via Novati, 6 (ang. via Caminadella), 20123, Milano",Milano,45.460268,9.176982,"Opzioni senza glutine, Piatti vegetariani, Di Pesce",€€,,,,,2026-06-02T09:32:35Z
thefork,859444, Curtigghiu Cucina e Chiacchiere - Pasubio Milano,https://www.thefork.it/ristorante/curtigghiu-cucina-e-chiacchiere-pasubio-milano-r859444,"Viale Pasubio, 3, 20154, Milano",Milano,45.481170,9.185590,"Opzioni senza glutine, Piatti vegetariani, Italiano, Mediterraneo, Pizzeria, Europeo",€€,9.1,,,,2026-06-02T09:32:35Z
thefork,856858,DOMUS Garden Club,https://www.thefork.it/ristorante/domus-garden-club-r856858,"Piazzale dello Sport, 6, 20148, Milano",Milano,45.480549,9.129466,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Italiano, Mediterraneo, Pizzeria, Romano, Europeo",€€€€,9.6,,,,2026-06-02T09:32:35Z
thefork,845024,Velavevodetto a Porta Venezia,https://www.thefork.it/ristorante/velavevodetto-a-porta-venezia-r845024,"Largo Fra Paolo Bellintani, 1, 20124, Milano",Milano,45.477231,9.204569,"Piatti vegetariani, Romano, Europeo, Italiano",€€,9,,,,2026-06-02T09:32:35Z
thefork,843396,Barmare,https://www.thefork.it/ristorante/barmare-r843396,"C.so Lodi, 12, 20135, Milano",Milano,45.450272,9.204931,Di Pesce,€€€€,9.1,,,,2026-06-02T09:32:35Z
thefork,833783,Osteria Arnaldo,https://www.thefork.it/ristorante/osteria-arnaldo-r833783,"Via Arnaldo da Brescia, 1, 20159, Milano",Milano,45.490163,9.182992,"Piatti vegetariani, Italiano, Milanese, Europeo, Lombardo",€€,9.1,,,,2026-06-02T09:32:35Z
thefork,825804,Poormanger - Milano Vigevano,https://www.thefork.it/ristorante/poormanger-milano-vigevano-r825804,"Via Vigevano, 10, 20144, Milano",Milano,45.453158,9.173751,"Opzioni senza glutine, Italiano, Europeo",€,9,,,,2026-06-02T09:32:35Z
thefork,702981,L'angolo Di Napoli,https://www.thefork.it/ristorante/l-angolo-di-napoli-r702981,"Via Luigi Federico Menabrea, 33, 20159, Milano",Milano,45.496885,9.185258,Europeo,€€,9,,,,2026-06-02T09:32:35Z
thefork,556543,Osteria Fiorentina,https://www.thefork.it/ristorante/osteria-fiorentina-r556543,"Via Tortona, 28, 20152, Milano",Milano,45.452975,9.166203,Mediterraneo,€€€,9,,,,2026-06-02T09:32:35Z
thefork,461725,Genuino - Turati,https://www.thefork.it/ristorante/genuino-turati-r461725,"Via Carlo Porta, 1, 20121, Milano",Milano,45.473875,9.194677,Mediterraneo,€,,,,,2026-06-02T09:32:35Z
thefork,434275,Monzù Bistrot,https://www.thefork.it/ristorante/monzu-bistrot-r434275,"Via Adige, 14, 20135, Milano",Milano,45.447855,9.204538,"Opzioni senza glutine, Piatti vegetariani, Di Pesce, Italiano, Mediterraneo, Europeo",€€€,9,,,,2026-06-02T09:32:35Z
thefork,56894,Wu Taiyo - Viale Ranzoni,https://www.thefork.it/ristorante/wu-taiyo-viale-ranzoni-r56894,"Viale Daniele Ranzoni, 6, 20146, Milan",Milan,45.467815,9.146065,"Piatti vegetariani, Fusion",€€€,9.2,,,,2026-06-02T09:32:35Z
thefork,276339,Antica Osteria il Ronchettino,https://www.thefork.it/ristorante/antica-osteria-il-ronchettino-r276339,"Via Lelio Basso, 9, 20141, Milano",Milano,45.404514,9.174146,"Opzioni senza glutine, Lombardo, Europeo, Italiano",€€€€,9.6,,,,2026-06-02T09:32:35Z
thefork,861680,Wadi Rum Viale Tunisia,https://www.thefork.it/ristorante/wadi-rum-viale-tunisia-r861680,"Viale Tunisia, 16, 20124, Milano",Milano,45.477960,9.204495,Piatti vegetariani,€€€,8.8,,,,2026-06-02T09:32:35Z
thefork,859966,Ristorante Pizzeria Vibes,https://www.thefork.it/ristorante/ristorante-pizzeria-vibes-r859966,"Via Giuseppe Tartini, 25, 20158, Milano",Milano,45.504926,9.175628,"Piatti vegani, Piatti vegetariani, Italiano, Mediterraneo, Pizzeria, Europeo",€€€,9,,,,2026-06-02T09:32:35Z
thefork,836619,Bomaki Sempione - Milano,https://www.thefork.it/ristorante/bomaki-sempione-milano-r836619,"Corso Sempione, 10, 20154, Milano",Milano,45.477639,9.170346,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Fusion",€€€,8.9,,,,2026-06-02T09:32:35Z
thefork,835914,AltaRè,https://www.thefork.it/ristorante/altare-r835914,"Corso di Porta Ticinese, 76, 20123, Milano",Milano,45.454711,9.180289,"Opzioni senza glutine, Piatti biologici, Piatti vegani, Piatti vegetariani, Pugliese, Salentino, Europeo, Italiano",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,835162,Yid Ramen,https://www.thefork.it/ristorante/yid-ramen-r835162,"Via Pietro Borsieri, 29, 20159, Milano",Milano,45.488638,9.188770,"Piatti vegetariani, Cinese, Asiatico",€€,8.6,,,,2026-06-02T09:32:35Z
thefork,508901,Casa della Farina Marghera,https://www.thefork.it/ristorante/casa-della-farina-marghera-r508901,"Via Marghera, 51, 20149, Milano",Milano,45.466425,9.151175,"Cinese, Fusion, Giapponese, Asiatico",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,211719,Qui si mangia,https://www.thefork.it/ristorante/qui-si-mangia-r211719,"Via Gerolamo Cardano, 2, 20124, Milano",Milano,45.485000,9.198381,"Piatti vegetariani, Mediterraneo",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,472721,Sapori Solari - La Bisteccheria,https://www.thefork.it/ristorante/sapori-solari-la-bisteccheria-r472721,"Viale Bligny, 42, 20136, Milano",Milano,45.450774,9.192294,Di Carne,€€€€,9.5,,,,2026-06-02T09:32:35Z
thefork,281841,Osteria il Gran Burrone,https://www.thefork.it/ristorante/osteria-il-gran-burrone-r281841,"Via Mantova, 10, 20135, Milano",Milano,45.448103,9.206639,"Piatti vegetariani, Mediterraneo",€€€,8.8,,,,2026-06-02T09:32:35Z
thefork,861027,Sevilla Mia - Moscova,https://www.thefork.it/ristorante/sevilla-mia-moscova-r861027,"Largo la Foppa, 20121, Milano",Milano,45.478059,9.184845,"Piatti vegetariani, Spagnolo, Europeo",€€,8.6,,,,2026-06-02T09:32:35Z
thefork,832485,Annarè Milano,https://www.thefork.it/ristorante/annare-milano-r832485,"Viale Regina Margherita, 1, 20122, Milano",Milano,45.457588,9.204326,"Piatti vegetariani, Italiano, Mediterraneo, Pizzeria, Europeo",€€,8.7,,,,2026-06-02T09:32:35Z
thefork,747386,10_11 – Portrait Milano,https://www.thefork.it/ristorante/10-11-portrait-milano-r747386,"Corso Venezia, 11, 20121, Milano",Milano,45.468311,9.197610,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Italiano, Europeo",€€€€,9.5,,,,2026-06-02T09:32:35Z
thefork,652347,Pasta d'Autore,https://www.thefork.it/ristorante/pasta-d-autore-r652347,"Corso di Porta Ticinese, 16, 20123, Milano",Milano,45.458793,9.180949,"Piatti vegetariani, Italiano, Mediterraneo, Pizzeria, Europeo",€€,9.5,,,,2026-06-02T09:32:35Z
thefork,293449,La Cupola All Day Dining,https://www.thefork.it/ristorante/la-cupola-all-day-dining-r293449,"Via Tommaso Grossi, 1, 20121, Milano",Milano,45.465275,9.188965,"Opzioni senza glutine, Piatti vegetariani, Cucina internazionale",€€€€,9.5,,,,2026-06-02T09:32:35Z
thefork,847046,U Spinnu,https://www.thefork.it/ristorante/u-spinnu-r847046,"Via Gaetana Agnesi, 4, 20135, Milano",Milano,45.450294,9.200944,"Opzioni senza glutine, Piatti biologici, Piatti vegani, Piatti vegetariani, Mediterraneo, Siciliano, Europeo, Italiano",€€,9.2,,,,2026-06-02T09:32:35Z
thefork,845899,Acqua Farina Pizzeria,https://www.thefork.it/ristorante/acqua-farina-pizzeria-r845899,"Via Panfilo Castaldi, 35, 20124, Milano",Milano,45.476144,9.204705,"Piatti vegetariani, Pizzeria, Europeo, Italiano",€€,8.2,,,,2026-06-02T09:32:35Z
thefork,804572,Carmelina Cadore,https://www.thefork.it/ristorante/carmelina-cadore-r804572,"Via Cadore, 2, 20135, Milano",Milano,45.461647,9.214396,"Italiano, Mediterraneo, Napoletano, Europeo",€€€,9.1,,,,2026-06-02T09:32:35Z
thefork,800985,Haldi,https://www.thefork.it/ristorante/haldi-r800985,"Viale Piero e Alberto Pirelli, 16, 20126, Milano",Milano,45.515840,9.211831,"Indiano, Asiatico",€€,9.1,,,,2026-06-02T09:32:35Z
thefork,694813,Hostaria La Baita,https://www.thefork.it/ristorante/hostaria-la-baita-r694813,"Via Roberto Lepetit, 29, 20124, Milano",Milano,45.483889,9.205046,Di Carne,€€€,9.1,,,,2026-06-02T09:32:35Z
thefork,645433,The Dhaba,https://www.thefork.it/ristorante/the-dhaba-r645433,"Via Panfilo Castaldi, 22, 20124, Milano",Milano,45.477000,9.202225,"Opzioni senza glutine, Indiano, Asiatico",€€€,9.1,,,,2026-06-02T09:32:35Z
thefork,541817,Viaggi nel Gusto,https://www.thefork.it/ristorante/viaggi-nel-gusto-r541817,"Via Edmondo de Amicis, 24, 20123, Milano",Milano,45.458831,9.178187,"Piatti vegetariani, Italiano, Europeo",€€€,9.1,,,,2026-06-02T09:32:35Z
thefork,278741,Maison Bretonne,https://www.thefork.it/ristorante/maison-bretonne-r278741,"Via Giulio Cesare Procaccini, 69, I-20154, Milano",Milano,45.481011,9.166935,"Opzioni senza glutine, Piatti vegetariani, Francese, Europeo",€€,9.1,,,,2026-06-02T09:32:35Z
thefork,4519,Acanto,https://www.thefork.it/ristorante/acanto-r4519,"Piazza  della Republica 17, 20124, Milan",Milan,45.479830,9.197490,Cucina locale,€€€€,9.4,,,,2026-06-02T09:32:35Z
thefork,851411,Bistro Vico 38 - Restaurant Cafè,https://www.thefork.it/ristorante/bistro-vico-38-restaurant-cafe-r851411,"Via Gian Battista Vico, 38, 20123, Milano",Milano,45.462883,9.167838,"Piatti vegetariani, Italiano, Mediterraneo, Europeo",€€,7.6,,,,2026-06-02T09:32:35Z
thefork,754611,Montesoprano (Ticinese/XXIV Maggio),https://www.thefork.it/ristorante/montesoprano-ticinese-xxiv-maggio-r754611,"Viale Gian Galeazzo, 2, 20136, Milan",Milan,45.452624,9.181675,"Di Carne, Siciliano, Europeo, Italiano",€€€,8.3,,,,2026-06-02T09:32:35Z
thefork,627217,La Darsena,https://www.thefork.it/ristorante/la-darsena-r627217,"Via Gentilino, 11, 20136, Milano",Milano,45.449183,9.181480,"Italiano, Mediterraneo, Pizzeria, Europeo",€€,9.1,,,,2026-06-02T09:32:35Z
thefork,862758,Tikka Land - Cucina Autentica Dell'India & Sri Lanka,https://www.thefork.it/ristorante/tikka-land-cucina-autentica-dell-india-sri-lanka-r862758,"Viale Certosa, 180, 20156, Milano",Milano,45.497716,9.135189,"Piatti vegani, Piatti vegetariani, Indiano, Asiatico",€€,9,,,,2026-06-02T09:32:35Z
thefork,860799,SAPORI UIGURI Cucina e Griglia alla Brace,https://www.thefork.it/ristorante/sapori-uiguri-cucina-e-griglia-alla-brace-r860799,"Via Carlo Farini, 31, 20159, Milano",Milano,45.489199,9.182843,"Piatti vegetariani, Asiatico, Fusion",€€,,,,,2026-06-02T09:32:35Z
thefork,854223,Club House Cimiano,https://www.thefork.it/ristorante/club-house-cimiano-r854223,"Via Don Giovanni Calabria, 16, 20132, Milano",Milano,45.497131,9.244893,"Piatti vegetariani, Pizzeria, Europeo, Italiano",€,7.4,,,,2026-06-02T09:32:35Z
thefork,852706,Money Club Milano,https://www.thefork.it/ristorante/money-club-milano-r852706,"Viale Achille Papa, 30, 20149, Milano",Milano,45.489941,9.140837,"Cucina internazionale, Fusion, Italiano, Mediterraneo, Europeo",€€€,8.4,,,,2026-06-02T09:32:35Z
thefork,836713,Bomaki Sanzio - Milano,https://www.thefork.it/ristorante/bomaki-sanzio-milano-r836713,"Via Raffaello Sanzio, 24, 20149, Milano",Milano,45.468015,9.151530,Fusion,€€€,8.8,,,,2026-06-02T09:32:35Z
thefork,836710,Bomaki Porta Venezia - Milano,https://www.thefork.it/ristorante/bomaki-porta-venezia-milano-r836710,"Via Melzo, 28, 20129, Milano",Milano,45.475185,9.208350,Fusion,€€€,8.8,,,,2026-06-02T09:32:35Z
thefork,836274,"Shalto, Braceria Persiana",https://www.thefork.it/ristorante/shalto-braceria-persiana-r836274,"V.le Gian Galeazzo, 6, 20136, Milano",Milano,45.452480,9.182788,"Halal, Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Di Carne, Di Pesce, Vegano, Vegetariano",€€€€,8.8,,,,2026-06-02T09:32:35Z
thefork,831463,Cedric Milano Bistrot,https://www.thefork.it/ristorante/cedric-milano-bistrot-r831463,"Viale Piave, 5, 20129, Milano",Milano,45.469197,9.206634,"Piatti vegetariani, Italiano, Europeo",€€€,8.9,,,,2026-06-02T09:32:35Z
thefork,752798,Gli amici del vino Wine Bar con Pizza,https://www.thefork.it/ristorante/gli-amici-del-vino-wine-bar-con-pizza-r752798,"Viale Francesco Crispi, 9, 20121, Milano",Milano,45.480702,9.183893,,€€,8.8,,,,2026-06-02T09:32:35Z
thefork,63352,La Scaletta,https://www.thefork.it/ristorante/la-scaletta-r63352,"Piazzale Stazione Genova, 3, I-20144, Milano",Milano,45.453490,9.170425,Mediterraneo,€€€,9.4,,,,2026-06-02T09:32:35Z
thefork,860362,Abbracci Bistrot,https://www.thefork.it/ristorante/abbracci-bistrot-r860362,"Via Casale, 7, 20144, Milano",Milano,45.451415,9.171129,"Piatti vegetariani, Italiano, Mediterraneo, Europeo",€€€,9,,,,2026-06-02T09:32:35Z
thefork,858037,Trattoria Sapori D'Italia,https://www.thefork.it/ristorante/trattoria-sapori-d-italia-r858037,"Galleria Buenos Aires, 3, 20124, Milano",Milano,45.479149,9.210074,"Piatti vegetariani, Italiano, Europeo",€€€,8.4,,,,2026-06-02T09:32:35Z
thefork,849524,Pescaria - Milano Solari,https://www.thefork.it/ristorante/pescaria-milano-solari-r849524,"Via Andrea Solari, 12, 20144, Milano",Milano,45.455573,9.163804,"Piatti vegetariani, Di Pesce, Italiano, Mediterraneo, Europeo",€,8.6,,,,2026-06-02T09:32:35Z
thefork,849282,Piazza Repubblica,https://www.thefork.it/ristorante/piazza-repubblica-r849282,"Via Aldo Manuzio, 11, 20124, Milano",Milano,45.478483,9.200083,"Piatti vegetariani, Di Carne, Italiano, Milanese, Europeo, Lombardo",€€,9.5,,,,2026-06-02T09:32:35Z
thefork,840369,Ramen Bar Akira - Isola,https://www.thefork.it/ristorante/ramen-bar-akira-isola-r840369,"Via Luigi Porro Lambertenghi, 17, 20159, Milano",Milano,45.489341,9.187148,"Piatti vegetariani, Giapponese, Asiatico",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,839697,Don Vincè- Vincenzo Capuano Milano,https://www.thefork.it/ristorante/don-vince-vincenzo-capuano-milano-r839697,"Via Messina, 10 e/o Via Aristotele Fioravanti, 18, 20154, Milano",Milano,45.482611,9.175659,"Italiano, Mediterraneo, Pizzeria, Europeo",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,822211,TOW - The Odd Wine,https://www.thefork.it/ristorante/tow-the-odd-wine-r822211,"Via Losanna, 16, 20154, Milano",Milano,45.485602,9.163429,"Piatti vegetariani, Fusion, Italiano, Europeo",€€€,8.9,,,,2026-06-02T09:32:35Z
thefork,818813,San Paolo  Pizza & Bistrot,https://www.thefork.it/ristorante/san-paolo-pizza-bistrot-r818813,"Via S. Paolo, 13, 20121, Milano",Milano,45.465669,9.193738,"Italiano, Pizzeria, Europeo",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,800047,Kusinela,https://www.thefork.it/ristorante/kusinela-r800047,"Via Leone Tolstoi, 53, 20146, Milano",Milano,45.453450,9.149357,"Piatti vegani, Piatti vegetariani, Asiatico",€,9.5,,,,2026-06-02T09:32:35Z
thefork,737137,Succulenta,https://www.thefork.it/ristorante/succulenta-r737137,"Piazza Sei Febbraio, 16, 20145, Milano",Milano,45.477651,9.161572,"Piatti vegetariani, Europeo, Pizzeria, Italiano",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,664235,Ma che ce frega,https://www.thefork.it/ristorante/ma-che-ce-frega-r664235,"Corso di Porta Romana, 106, 20122, Milano",Milano,45.454976,9.197202,"Piatti vegetariani, Romano, Europeo, Italiano",€€€,8.6,,,,2026-06-02T09:32:35Z
thefork,629047,Vetusta Insigna,https://www.thefork.it/ristorante/vetusta-insigna-r629047,"Alzaia Naviglio Grande, 48, snc, 20144, Milano",Milano,45.451239,9.171552,"Piatti vegetariani, Italiano, Europeo",€€€,8.9,,,,2026-06-02T09:32:35Z
thefork,580011,BATTICöR,https://www.thefork.it/ristorante/batticor-r580011,"Via Gustavo Fara, 41, 20124, Milano",Milano,45.485940,9.198856,"Piatti vegani, Piatti vegetariani, Di Carne, Di Pesce, Italiano, Lombardo, Milanese, Vegetariano, Europeo",€€,8.9,,,,2026-06-02T09:32:35Z
thefork,565501,Streat Tortona,https://www.thefork.it/ristorante/streat-tortona-r565501,"Via California, 22, 20144, Milano",Milano,45.457481,9.161104,"Piatti vegetariani, Americano",€€,9.4,,,,2026-06-02T09:32:35Z
thefork,408245,Sfizio,https://www.thefork.it/ristorante/sfizio-r408245,"Piazza Fontana, 3, 20122, Milano",Milano,45.463944,9.193606,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Mediterraneo",€€€€,8.9,,,,2026-06-02T09:32:35Z
thefork,53717,Alba d'Oro,https://www.thefork.it/ristorante/alba-d-oro-r53717,"Via G. B. Morgagni, 40, 20129, Milano",Milano,45.479790,9.214430,"Toscano, Di Carne",€€€,8.9,,,,2026-06-02T09:32:35Z
thefork,276943,Enrico Bartolini al Mudec,https://www.thefork.it/ristorante/enrico-bartolini-al-mudec-r276943,"Via Tortona, 56, 20144, Milano",Milano,45.452030,9.161408,"Opzioni senza glutine, Piatti biologici, Piatti vegetariani, Mediterraneo",€€€€,9.5,,,,2026-06-02T09:32:35Z
thefork,849216,Ristorante SHUZUKI RAMEN,https://www.thefork.it/ristorante/ristorante-shuzuki-ramen-r849216,"Via Giordano Bruno, 13, 20154, Milano",Milano,45.480419,9.175544,"Piatti vegetariani, Giapponese, Asiatico",€€,9,,,,2026-06-02T09:32:35Z
thefork,848683,Roncoroni Classici Gastronomici,https://www.thefork.it/ristorante/roncoroni-classici-gastronomici-r848683,"Via Edmondo de Amicis, 20123, Milano",Milano,45.459609,9.176312,"Italiano, Europeo",€€€€,9.5,,,,2026-06-02T09:32:35Z
thefork,831636,Cantina Belvedere Wine Bar,https://www.thefork.it/ristorante/cantina-belvedere-wine-bar-r831636,"Via Raffaello Sanzio, 4, 20149, Milano",Milano,45.469459,9.153738,"Piatti vegetariani, Italiano, Mediterraneo, Europeo",€,9.3,,,,2026-06-02T09:32:35Z
thefork,827950,Hekfanchai - cucina  Hongkong Since 1979,https://www.thefork.it/ristorante/hekfanchai-cucina-hongkong-since-1979-r827950,"Via Giovanni Battista Niccolini, 29, 20154, Milano",Milano,45.482368,9.177032,"Piatti vegetariani, Asiatico, Cinese",€,9,,,,2026-06-02T09:32:35Z
thefork,821051,Il Povero Piatto,https://www.thefork.it/ristorante/il-povero-piatto-r821051,"Via Padova, 261, 20132, Milano",Milano,45.507239,9.244346,"Halal, Kosher, Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Libanese, Vegano, Vegetariano, Orientale",€,9,,,,2026-06-02T09:32:35Z
thefork,819225,Trattoria Angolo Milano,https://www.thefork.it/ristorante/trattoria-angolo-milano-r819225,"Via Gian Antonio Boltraffio, 18, 20159, Milano",Milano,45.491797,9.187996,"Opzioni senza glutine, Italiano, Milanese, Europeo, Lombardo",€€,9,,,,2026-06-02T09:32:35Z
thefork,662239,Ristorante Replay,https://www.thefork.it/ristorante/ristorante-replay-r662239,"Piazzetta Pattari, 2, 20121, Milano",Milano,45.464381,9.193741,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Italiano, Pizzeria, Europeo",€€€,9,,,,2026-06-02T09:32:35Z
thefork,562831,Giappugliese,https://www.thefork.it/ristorante/giappugliese-r562831,"Viale Papiniano, 16, 20144, Milano",Milano,45.459874,9.165952,"Giapponese, Asiatico",€€€,8.6,,,,2026-06-02T09:32:35Z
thefork,559483,Sushi Emma imbriani,https://www.thefork.it/ristorante/sushi-emma-imbriani-r559483,"Via degli Imbriani, 17, 20158, Milano",Milano,45.497951,9.169759,"Piatti vegetariani, Giapponese, Asiatico",€€,9,,,,2026-06-02T09:32:35Z
thefork,62029,Fiore di Mare,https://www.thefork.it/ristorante/fiore-di-mare-r62029,"Via Alberico Gentili, 1, Milano, I-20146, Milano",Milano,45.463257,9.151901,"Di Pesce, Italiano, Pizzeria, Europeo",€€,9,,,,2026-06-02T09:32:35Z
thefork,852604,Alla Toscana...,https://www.thefork.it/ristorante/alla-toscana-r852604,"Piazza Geremia Bonomelli, 10, 20139, Milano",Milano,45.441043,9.213014,"Piatti vegetariani, Pizzeria, Europeo, Italiano",€€,9.1,,,,2026-06-02T09:32:35Z
thefork,803273,Barabba Pizza Bistrot,https://www.thefork.it/ristorante/barabba-pizza-bistrot-r803273,"Via Mosè Bianchi, 3, 20149, Milano",Milano,45.470774,9.151190,"Piatti vegetariani, Italiano, Pizzeria, Europeo",€€,9,,,,2026-06-02T09:32:35Z
thefork,739824,El Tombon de San Marc,https://www.thefork.it/ristorante/el-tombon-de-san-marc-r739824,"Via S. Marco, 20, 20121, Milano",Milano,45.475374,9.188768,"Italiano, Europeo",€€€€,9,,,,2026-06-02T09:32:35Z
thefork,54168,Amarcord,https://www.thefork.it/ristorante/amarcord-r54168,"Viale Abruzzi, 83, 20129, Milan",Milan,45.483652,9.216849,"Piatti biologici, Mediterraneo",€€€,9,,,,2026-06-02T09:32:35Z
thefork,857090,Trattoria Pizzeria L'Angelo Bianco,https://www.thefork.it/ristorante/trattoria-pizzeria-l-angelo-bianco-r857090,"Via Angelo Inganni, 11, 20147, Milano",Milano,45.445834,9.128102,"Piatti vegetariani, Italiano, Mediterraneo, Pizzeria, Europeo",€,8.5,,,,2026-06-02T09:32:35Z
thefork,851426,IYI Fusion Experience,https://www.thefork.it/ristorante/iyi-fusion-experience-r851426,"Corso di Porta Ticinese, 70, 20123, Milano",Milano,45.455000,9.180469,"Piatti vegetariani, Asiatico",€€,8.7,,,,2026-06-02T09:32:35Z
thefork,824313,Ca' Pelletti - Milano,https://www.thefork.it/ristorante/ca-pelletti-milano-r824313,"Via S. Vigilio, 7, 20142, Milano",Milano,45.436360,9.165334,"Piatti vegetariani, Romagnolo, Europeo, Italiano",€€,8.7,,,,2026-06-02T09:32:35Z
thefork,801114,La Rotonda del Segrino,https://www.thefork.it/ristorante/la-rotonda-del-segrino-r801114,"Via Alserio, 30, 20159, Milano",Milano,45.490244,9.188530,"Opzioni senza glutine, Piatti vegani, Piatti vegetariani, Cucina locale",€€,8.7,,,,2026-06-02T09:32:35Z
thefork,719007,Il Giardino Bar & Restaurant ,https://www.thefork.it/ristorante/il-giardino-bar-restaurant-r719007,"Via Giovanni Battista Fauchè, 15, 20154, Milano",Milano,45.485427,9.163987,"Opzioni senza glutine, Piatti vegetariani, Italiano, Mediterraneo, Europeo",€€€,8.7,,,,2026-06-02T09:32:35Z
thefork,487699,101 Tarantella Pizzeria Bistrot,https://www.thefork.it/ristorante/101-tarantella-pizzeria-bistrot-r487699,"Via Panfilo Castaldi, 17, 20124, Milano",Milano,45.477414,9.201775,"Piatti vegani, Piatti vegetariani, Mediterraneo, Pizzeria, Europeo, Italiano",€,8.7,,,,2026-06-02T09:32:35Z
thefork,472939,El Pecà,https://www.thefork.it/ristorante/el-peca-r472939,"Via Orti, 7, 20122, Milano",Milano,45.454929,9.199019,"Opzioni senza glutine, Di Pesce",€€€€,9.3,,,,2026-06-02T09:32:35Z
