master_source_venue_id,field,old_value,new_value,source
way/553722133,region,,Emilia-Romagna,spiagge:10388
way/553722133,booking_provider,,spiagge.it,spiagge:10388
way/184952614,address,,"Viale Carducci, 8",spiagge:10390
way/184952614,city,,Cesenatico,spiagge:10390
way/184952614,region,,Emilia-Romagna,spiagge:10390
way/184952614,postal_code,,47042,spiagge:10390
way/184952614,booking_provider,,spiagge.it,spiagge:10390
way/553722133,region,,Emilia-Romagna,spiagge:10384
way/553722133,booking_provider,,spiagge.it,spiagge:10384
node/5279553574,address,,"Viale dei Pini, 97",spiagge:10393
node/5279553574,city,,Cesenatico,spiagge:10393
node/5279553574,region,,Emilia-Romagna,spiagge:10393
node/5279553574,postal_code,,47042,spiagge:10393
node/5279553574,booking_provider,,spiagge.it,spiagge:10393
way/357095723,address,,"Viale G. Carducci, 278",spiagge:10389
way/357095723,city,,Cesenatico,spiagge:10389
way/357095723,region,,Emilia-Romagna,spiagge:10389
way/357095723,postal_code,,47042,spiagge:10389
way/357095723,booking_provider,,spiagge.it,spiagge:10389
way/357095723,address,,"Viale G. Carducci, 282",spiagge:10387
way/357095723,city,,Cesenatico,spiagge:10387
way/357095723,region,,Emilia-Romagna,spiagge:10387
way/357095723,postal_code,,47042,spiagge:10387
way/357095723,booking_provider,,spiagge.it,spiagge:10387
way/205903793,address,,"Via P. Ratti, 1",spiagge:10397
way/205903793,city,,Ameglia,spiagge:10397
way/205903793,region,,Liguria,spiagge:10397
way/205903793,postal_code,,19031,spiagge:10397
way/205903793,booking_provider,,spiagge.it,spiagge:10397
way/369274567,address,,Via Giovanni Battista Tiepolo snc,spiagge:10403
way/369274567,city,,Ugento,spiagge:10403
way/369274567,region,,Puglia,spiagge:10403
way/369274567,postal_code,,73059,spiagge:10403
way/369274567,booking_provider,,spiagge.it,spiagge:10403
way/1395673659,address,,"Località Portonovo, SNC",spiagge:10414
way/1395673659,city,,Ancona,spiagge:10414
way/1395673659,region,,Marche,spiagge:10414
way/1395673659,postal_code,,60129,spiagge:10414
way/1395673659,booking_provider,,spiagge.it,spiagge:10414
way/129838957,address,,Viale della Repubblica 101,spiagge:10417
way/129838957,city,,Forte dei Marmi,spiagge:10417
way/129838957,region,,Toscana,spiagge:10417
way/129838957,postal_code,,55042,spiagge:10417
way/129838957,booking_provider,,spiagge.it,spiagge:10417
way/365845956,address,,Viale C. Colombo 137,spiagge:10421
way/365845956,city,,Mondolfo,spiagge:10421
way/365845956,region,,Marche,spiagge:10421
way/365845956,postal_code,,61037,spiagge:10421
way/365845956,booking_provider,,spiagge.it,spiagge:10421
node/12972847923,address,,"Lungomare Augusto Murri, 12",spiagge:10435
node/12972847923,city,,Rimini,spiagge:10435
node/12972847923,region,,Emilia-Romagna,spiagge:10435
node/12972847923,postal_code,,47921,spiagge:10435
node/12972847923,booking_provider,,spiagge.it,spiagge:10435
node/1285360575,address,,Viale Italia 83,spiagge:10424
node/1285360575,city,,Marina Romea,spiagge:10424
node/1285360575,region,,Emilia-Romagna,spiagge:10424
node/1285360575,postal_code,,48123,spiagge:10424
node/1285360575,booking_provider,,spiagge.it,spiagge:10424
node/13020351782,region,,Emilia-Romagna,spiagge:10433
node/13020351782,booking_provider,,spiagge.it,spiagge:10433
node/12972847921,region,,Emilia-Romagna,spiagge:10426
node/12972847921,booking_provider,,spiagge.it,spiagge:10426
node/13020351781,region,,Emilia-Romagna,spiagge:10434
node/13020351781,booking_provider,,spiagge.it,spiagge:10434
node/6540411396,address,,"Lungomare Grazia Deledda, 160",spiagge:10429
node/6540411396,city,,Cervia,spiagge:10429
node/6540411396,region,,Emilia-Romagna,spiagge:10429
node/6540411396,postal_code,,48015,spiagge:10429
node/6540411396,booking_provider,,spiagge.it,spiagge:10429
node/778916367,address,,"Via Francesco Baracca, 255",spiagge:10430
node/778916367,city,,Milano Marittima,spiagge:10430
node/778916367,region,,Emilia-Romagna,spiagge:10430
node/778916367,postal_code,,48015,spiagge:10430
node/778916367,booking_provider,,spiagge.it,spiagge:10430
node/13020351784,region,,Emilia-Romagna,spiagge:10437
node/13020351784,booking_provider,,spiagge.it,spiagge:10437
way/334129597,address,,"Viale carducci, 319",spiagge:10431
way/334129597,city,,Cesenatico,spiagge:10431
way/334129597,region,,Emilia-Romagna,spiagge:10431
way/334129597,postal_code,,47042,spiagge:10431
way/334129597,booking_provider,,spiagge.it,spiagge:10431
node/465207570,address,,"Strada Costiera di Mezzogiorno, 42",spiagge:10436
node/465207570,city,,Favignana,spiagge:10436
node/465207570,region,,Sicilia,spiagge:10436
node/465207570,postal_code,,91023,spiagge:10436
node/465207570,booking_provider,,spiagge.it,spiagge:10436
way/184950148,address,,"Viale Giosuè Carducci, SNC",spiagge:10443
way/184950148,city,,Cesenatico,spiagge:10443
way/184950148,region,,Emilia-Romagna,spiagge:10443
way/184950148,postal_code,,47042,spiagge:10443
way/184950148,booking_provider,,spiagge.it,spiagge:10443
node/12972847922,region,,Emilia-Romagna,spiagge:10438
node/12972847922,booking_provider,,spiagge.it,spiagge:10438
node/8726240747,address,,"Via XX Settembre, 6",spiagge:10448
node/8726240747,city,,Pineto,spiagge:10448
node/8726240747,region,,Abruzzo,spiagge:10448
node/8726240747,postal_code,,64025,spiagge:10448
node/8726240747,booking_provider,,spiagge.it,spiagge:10448
node/12972847923,address,,"Lungomare Augusto Murri, 10A",spiagge:10453
node/12972847923,city,,Rimini,spiagge:10453
node/12972847923,region,,Emilia-Romagna,spiagge:10453
node/12972847923,postal_code,,47921,spiagge:10453
node/12972847923,booking_provider,,spiagge.it,spiagge:10453
node/12698428599,region,,Abruzzo,spiagge:10455
node/12698428599,booking_provider,,spiagge.it,spiagge:10455
node/12972847923,address,,Lungomare Augusto Murri 12A,spiagge:10454
node/12972847923,city,,Rimini,spiagge:10454
node/12972847923,region,,Emilia-Romagna,spiagge:10454
node/12972847923,postal_code,,47921,spiagge:10454
node/12972847923,booking_provider,,spiagge.it,spiagge:10454
node/13020351784,region,,Emilia-Romagna,spiagge:10459
node/13020351784,booking_provider,,spiagge.it,spiagge:10459
node/12101701689,region,,Emilia-Romagna,spiagge:10478
node/12101701689,booking_provider,,spiagge.it,spiagge:10478
way/198974998,address,,"Via Lago Sirio, 2",spiagge:10481
way/198974998,city,,Chiaverano,spiagge:10481
way/198974998,region,,Piemonte,spiagge:10481
way/198974998,postal_code,,10010,spiagge:10481
way/198974998,booking_provider,,spiagge.it,spiagge:10481
node/13081247616,city,,Rimini,spiagge:10468
node/13081247616,region,,Emilia-Romagna,spiagge:10468
node/13081247616,postal_code,,47921,spiagge:10468
node/13081247616,booking_provider,,spiagge.it,spiagge:10468
node/12128457590,address,,Lungomare Cristoforo Colombo,spiagge:10483
node/12128457590,city,,Trani,spiagge:10483
node/12128457590,region,,Puglia,spiagge:10483
node/12128457590,postal_code,,76125,spiagge:10483
node/12128457590,booking_provider,,spiagge.it,spiagge:10483
node/10892661493,address,,"Viale Francesco Paolo Tosti, SNC",spiagge:10485
node/10892661493,city,,Francavilla al Mare,spiagge:10485
node/10892661493,region,,Abruzzo,spiagge:10485
node/10892661493,postal_code,,66023,spiagge:10485
node/10892661493,booking_provider,,spiagge.it,spiagge:10485
way/703504030,address,,"Via Piave, 69",spiagge:10501
way/703504030,city,,Cesenatico,spiagge:10501
way/703504030,region,,Emilia-Romagna,spiagge:10501
way/703504030,postal_code,,47042,spiagge:10501
way/703504030,booking_provider,,spiagge.it,spiagge:10501
way/184948293,region,,Emilia-Romagna,spiagge:10499
way/184948293,booking_provider,,spiagge.it,spiagge:10499
way/703504021,address,,Via Ferrara 56,spiagge:10490
way/703504021,city,,Cesenatico,spiagge:10490
way/703504021,region,,Emilia-Romagna,spiagge:10490
way/703504021,postal_code,,47042,spiagge:10490
way/703504021,booking_provider,,spiagge.it,spiagge:10490
node/11165653359,region,,Emilia-Romagna,spiagge:10507
node/11165653359,booking_provider,,spiagge.it,spiagge:10507
node/5688428324,city,,Cesenatico,spiagge:10512
node/5688428324,region,,Emilia-Romagna,spiagge:10512
node/5688428324,booking_provider,,spiagge.it,spiagge:10512
node/706966066,address,,"Viale Enrico Toti, 258B",spiagge:10515
node/706966066,city,,Milano Marittima,spiagge:10515
node/706966066,region,,Emilia-Romagna,spiagge:10515
node/706966066,postal_code,,48015,spiagge:10515
node/706966066,booking_provider,,spiagge.it,spiagge:10515
way/1311115303,address,,"Via Alfonso Pinzon, 19",spiagge:10510
way/1311115303,city,,Bellaria-Igea Marina,spiagge:10510
way/1311115303,region,,Emilia-Romagna,spiagge:10510
way/1311115303,postal_code,,47814,spiagge:10510
way/1311115303,booking_provider,,spiagge.it,spiagge:10510
node/13081247608,region,,Emilia-Romagna,spiagge:10511
node/13081247608,booking_provider,,spiagge.it,spiagge:10511
node/11278066427,address,,Contrada bruscata grande snc,spiagge:10527
node/11278066427,city,,Sibari,spiagge:10527
node/11278066427,region,,Calabria,spiagge:10527
node/11278066427,postal_code,,87070,spiagge:10527
node/11278066427,booking_provider,,spiagge.it,spiagge:10527
node/9794269681,address,,"Lungomare Grazia Deledda,175/B",spiagge:10526
node/9794269681,city,,Cervia,spiagge:10526
node/9794269681,region,,Emilia-Romagna,spiagge:10526
node/9794269681,postal_code,,48015,spiagge:10526
node/9794269681,booking_provider,,spiagge.it,spiagge:10526
node/13081247615,region,,Emilia-Romagna,spiagge:10523
node/13081247615,booking_provider,,spiagge.it,spiagge:10523
way/886953128,address,,Lungomare Cordella snc,spiagge:10524
way/886953128,city,,Vasto,spiagge:10524
way/886953128,region,,Abruzzo,spiagge:10524
way/886953128,postal_code,,66054,spiagge:10524
way/886953128,booking_provider,,spiagge.it,spiagge:10524
node/1683278579,region,,Emilia-Romagna,spiagge:10529
node/1683278579,booking_provider,,spiagge.it,spiagge:10529
node/1683278579,region,,Emilia-Romagna,spiagge:10528
node/1683278579,booking_provider,,spiagge.it,spiagge:10528
way/184948293,region,,Emilia-Romagna,spiagge:10532
way/184948293,booking_provider,,spiagge.it,spiagge:10532
way/703500314,address,,"Viale G. Carducci, 129",spiagge:10541
way/703500314,city,,Cesenatico,spiagge:10541
way/703500314,region,,Emilia-Romagna,spiagge:10541
way/703500314,postal_code,,47042,spiagge:10541
way/703500314,booking_provider,,spiagge.it,spiagge:10541
way/278165635,region,,Calabria,spiagge:10536
way/278165635,postal_code,,88100,spiagge:10536
way/278165635,booking_provider,,spiagge.it,spiagge:10536
way/703504023,address,,"Via Ferrara, Spiaggia Levante",spiagge:10540
way/703504023,city,,Cesenatico,spiagge:10540
way/703504023,region,,Emilia-Romagna,spiagge:10540
way/703504023,postal_code,,47042,spiagge:10540
way/703504023,booking_provider,,spiagge.it,spiagge:10540
way/184892587,address,,Viale dei Pini 104,spiagge:10546
way/184892587,city,,Cesenatico,spiagge:10546
way/184892587,region,,Emilia-Romagna,spiagge:10546
way/184892587,postal_code,,47042,spiagge:10546
way/184892587,booking_provider,,spiagge.it,spiagge:10546
way/703504025,address,,"Lungomare Levante, 64/65",spiagge:10543
way/703504025,city,,Cesenatico,spiagge:10543
way/703504025,region,,Emilia-Romagna,spiagge:10543
way/703504025,postal_code,,47042,spiagge:10543
way/703504025,booking_provider,,spiagge.it,spiagge:10543
node/1304617314,address,,Viale del Tirreno 38,spiagge:10544
node/1304617314,city,,Tirrenia,spiagge:10544
node/1304617314,region,,Toscana,spiagge:10544
node/1304617314,postal_code,,56128,spiagge:10544
node/1304617314,booking_provider,,spiagge.it,spiagge:10544
way/296814425,region,,Sicilia,spiagge:10562
way/296814425,booking_provider,,spiagge.it,spiagge:10562
node/7203043586,address,,"Via Aurelia, 130",spiagge:10560
node/7203043586,city,,Spotorno,spiagge:10560
node/7203043586,region,,Liguria,spiagge:10560
node/7203043586,postal_code,,17028,spiagge:10560
node/7203043586,booking_provider,,spiagge.it,spiagge:10560
way/162976611,address,,"Via Zara, 265",spiagge:10567
way/162976611,city,,Milano Marittima,spiagge:10567
way/162976611,region,,Emilia-Romagna,spiagge:10567
way/162976611,postal_code,,48015,spiagge:10567
way/162976611,booking_provider,,spiagge.it,spiagge:10567
node/12821007502,address,,"Via Lago, 2",spiagge:10587
node/12821007502,city,,Lavarone,spiagge:10587
node/12821007502,region,,Trentino-Alto Adige,spiagge:10587
node/12821007502,postal_code,,38046,spiagge:10587
node/12821007502,booking_provider,,spiagge.it,spiagge:10587
way/675952866,address,,"Via Litoranea Nord, 59",spiagge:10589
way/675952866,city,,Misano Adriatico,spiagge:10589
way/675952866,region,,Emilia-Romagna,spiagge:10589
way/675952866,postal_code,,47843,spiagge:10589
way/675952866,booking_provider,,spiagge.it,spiagge:10589
way/703504029,address,,"Via Piave, 70",spiagge:10594
way/703504029,city,,Cesenatico,spiagge:10594
way/703504029,region,,Emilia-Romagna,spiagge:10594
way/703504029,postal_code,,47042,spiagge:10594
way/703504029,booking_provider,,spiagge.it,spiagge:10594
way/675952866,address,,"Via Litoranea Nord, 59",spiagge:10591
way/675952866,city,,Misano Adriatico,spiagge:10591
way/675952866,region,,Emilia-Romagna,spiagge:10591
way/675952866,postal_code,,47843,spiagge:10591
way/675952866,booking_provider,,spiagge.it,spiagge:10591
node/9733709480,address,,Via nuova dei Cavalleggeri 14R,spiagge:10608
node/9733709480,city,,Vada,spiagge:10608
node/9733709480,region,,Toscana,spiagge:10608
node/9733709480,postal_code,,57016,spiagge:10608
node/9733709480,booking_provider,,spiagge.it,spiagge:10608
node/13103197406,address,,Lungomare Italia snc,spiagge:10612
node/13103197406,city,,Martinsicuro,spiagge:10612
node/13103197406,region,,Abruzzo,spiagge:10612
node/13103197406,booking_provider,,spiagge.it,spiagge:10612
way/452522305,address,,"Viale Europa, 28",spiagge:10647
way/452522305,city,,Camaiore,spiagge:10647
way/452522305,region,,Toscana,spiagge:10647
way/452522305,postal_code,,55041,spiagge:10647
way/452522305,booking_provider,,spiagge.it,spiagge:10647
way/1253543212,address,,Via Ischia snc,spiagge:10654
way/1253543212,city,,Castiglione della Pescaia,spiagge:10654
way/1253543212,region,,Toscana,spiagge:10654
way/1253543212,postal_code,,58043,spiagge:10654
way/1253543212,booking_provider,,spiagge.it,spiagge:10654
node/1874922760,address,,Viale Delle Nazioni 182/A,spiagge:10656
node/1874922760,city,,Marina Di Ravenna,spiagge:10656
node/1874922760,region,,Emilia-Romagna,spiagge:10656
node/1874922760,postal_code,,48122,spiagge:10656
node/1874922760,booking_provider,,spiagge.it,spiagge:10656
node/9933817833,region,,Veneto,spiagge:10658
node/9933817833,booking_provider,,spiagge.it,spiagge:10658
node/7684688230,city,,Passoscuro,spiagge:10669
node/7684688230,region,,Lazio,spiagge:10669
node/7684688230,postal_code,,00054,spiagge:10669
node/7684688230,booking_provider,,spiagge.it,spiagge:10669
node/9786562743,city,,Sciacca,spiagge:10666
node/9786562743,region,,Sicilia,spiagge:10666
node/9786562743,postal_code,,92019,spiagge:10666
node/9786562743,booking_provider,,spiagge.it,spiagge:10666
way/658711982,address,,Via San Giacomo 51,spiagge:10678
way/658711982,city,,San Benedetto Sul Tronto,spiagge:10678
way/658711982,region,,Marche,spiagge:10678
way/658711982,postal_code,,63039,spiagge:10678
way/658711982,booking_provider,,spiagge.it,spiagge:10678
way/1182679317,address,,via Lungomare snc,spiagge:10689
way/1182679317,city,,Tropea,spiagge:10689
way/1182679317,region,,Calabria,spiagge:10689
way/1182679317,postal_code,,89861,spiagge:10689
way/1182679317,booking_provider,,spiagge.it,spiagge:10689
node/4424328250,address,,Lungomare Degli Aviatori snc,spiagge:10687
node/4424328250,city,,Campomarino,spiagge:10687
node/4424328250,region,,Molise,spiagge:10687
node/4424328250,postal_code,,86042,spiagge:10687
node/4424328250,booking_provider,,spiagge.it,spiagge:10687
node/6760398701,address,,"Viale Alfieri, SNC",spiagge:10685
node/6760398701,city,,Riccione,spiagge:10685
node/6760398701,region,,Emilia-Romagna,spiagge:10685
node/6760398701,postal_code,,47838,spiagge:10685
node/6760398701,booking_provider,,spiagge.it,spiagge:10685
way/36503980,region,,Puglia,spiagge:10703
way/36503980,booking_provider,,spiagge.it,spiagge:10703
node/5793666753,address,,Viale della Vittoria 8,spiagge:10699
node/5793666753,city,,Cecina,spiagge:10699
node/5793666753,region,,Toscana,spiagge:10699
node/5793666753,postal_code,,57023,spiagge:10699
node/5793666753,booking_provider,,spiagge.it,spiagge:10699
way/1011118637,region,,Marche,spiagge:10704
way/1011118637,booking_provider,,spiagge.it,spiagge:10704
node/10827986032,region,,Campania,spiagge:10705
node/10827986032,booking_provider,,spiagge.it,spiagge:10705
node/4037043410,address,,Via dei Marosi,spiagge:10709
node/4037043410,city,,Fiumicino,spiagge:10709
node/4037043410,region,,Lazio,spiagge:10709
