_origin_file,allergens,available_spots,booking_available,booking_provider,check_in_date,check_out_date,confidence,currency,item_description,item_name,item_type,menu_section,normalized_price_eur,normalized_product,peak_or_mid,price_type,raw_price,retrieved_at,season,source_platform,source_url,source_venue_id,staging_items,validity_end,validity_start,venue_name,venue_url,vertical
beach_phase3_spiagge_menu_items.csv,,51,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 51 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,129.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€129,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13308-paradise-beach/?from=2026-06-15&to=2026-06-21,spiagge_13308,1U_2B,2026-09-30,2026-05-01,Paradise Beach,https://www.spiagge.it/stabilimenti-balneari/13308-paradise-beach/,beach
beach_phase3_spiagge_menu_items.csv,,7,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 7 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,75.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€75,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13326-chalet-alta-marea/?from=2026-06-15&to=2026-06-21,spiagge_13326,1U_2B,2026-09-30,2026-05-01,Chalet Alta Marea,https://www.spiagge.it/stabilimenti-balneari/13326-chalet-alta-marea/,beach
beach_phase3_spiagge_menu_items.csv,,20,true,spiagge.it,2026-08-01,2026-08-07,high,EUR,Configurazione: 1U_2B | available_spots: 20 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),beach_service,PACCHETTO BASE,170.0,beach_set_2lettini_ombrellone,peak_aug,per_week,"€170,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13354-ristorante-ciaschi/?from=2026-08-01&to=2026-08-07,spiagge_13354,1U_2B,2026-09-30,2026-05-01,Chalet Ciaschí,https://www.spiagge.it/stabilimenti-balneari/13354-ristorante-ciaschi/,beach
beach_phase3_spiagge_menu_items.csv,,23,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 23 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,120.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€120,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13354-ristorante-ciaschi/?from=2026-06-15&to=2026-06-21,spiagge_13354,1U_2B,2026-09-30,2026-05-01,Chalet Ciaschí,https://www.spiagge.it/stabilimenti-balneari/13354-ristorante-ciaschi/,beach
beach_phase3_spiagge_menu_items.csv,,7,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 7 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,98.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€98,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13385-chalet-saari-beach/?from=2026-06-15&to=2026-06-21,spiagge_13385,1U_2B,2026-09-30,2026-05-01,Chalet Saari Beach,https://www.spiagge.it/stabilimenti-balneari/13385-chalet-saari-beach/,beach
beach_phase3_spiagge_menu_items.csv,,1,true,spiagge.it,2026-08-01,2026-08-07,high,EUR,Configurazione: 1U_2B | available_spots: 1 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),beach_service,PACCHETTO BASE,210.0,beach_set_2lettini_ombrellone,peak_aug,per_week,"€210,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13383-chalet-ragno-verde/?from=2026-08-01&to=2026-08-07,spiagge_13383,1U_2B,2026-09-30,2026-05-01,Chalet Ragno Verde,https://www.spiagge.it/stabilimenti-balneari/13383-chalet-ragno-verde/,beach
beach_phase3_spiagge_menu_items.csv,,13,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 13 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,105.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€105,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13383-chalet-ragno-verde/?from=2026-06-15&to=2026-06-21,spiagge_13383,1U_2B,2026-09-30,2026-05-01,Chalet Ragno Verde,https://www.spiagge.it/stabilimenti-balneari/13383-chalet-ragno-verde/,beach
beach_phase3_spiagge_menu_items.csv,,30,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 30 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,175.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€175,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13398-chalet-bacio-dell-onda/?from=2026-06-15&to=2026-06-21,spiagge_13398,1U_2B,2026-09-30,2026-05-01,Chalet Bacio Dell'Onda,https://www.spiagge.it/stabilimenti-balneari/13398-chalet-bacio-dell-onda/,beach
beach_phase3_spiagge_menu_items.csv,,21,true,spiagge.it,2026-08-01,2026-08-07,high,EUR,Configurazione: 1U_2B | available_spots: 21 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),beach_service,PACCHETTO BASE,210.0,beach_set_2lettini_ombrellone,peak_aug,per_week,"€210,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13398-chalet-bacio-dell-onda/?from=2026-08-01&to=2026-08-07,spiagge_13398,1U_2B,2026-09-30,2026-05-01,Chalet Bacio Dell'Onda,https://www.spiagge.it/stabilimenti-balneari/13398-chalet-bacio-dell-onda/,beach
beach_phase3_spiagge_menu_items.csv,,27,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 27 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,50.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€50,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13420-chalet-casablanca/?from=2026-06-15&to=2026-06-21,spiagge_13420,1U_2B,2026-09-30,2026-05-01,Chalet Casablanca,https://www.spiagge.it/stabilimenti-balneari/13420-chalet-casablanca/,beach
beach_phase3_spiagge_menu_items.csv,,32,true,spiagge.it,2026-08-01,2026-08-07,high,EUR,Configurazione: 1U_2B | available_spots: 32 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),beach_service,PACCHETTO BASE,150.0,beach_set_2lettini_ombrellone,peak_aug,per_week,"€150,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13420-chalet-casablanca/?from=2026-08-01&to=2026-08-07,spiagge_13420,1U_2B,2026-09-30,2026-05-01,Chalet Casablanca,https://www.spiagge.it/stabilimenti-balneari/13420-chalet-casablanca/,beach
beach_phase3_spiagge_menu_items.csv,,5,true,spiagge.it,2026-08-01,2026-08-07,high,EUR,Configurazione: 1U_2B | available_spots: 5 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),beach_service,PACCHETTO BASE,126.0,beach_set_2lettini_ombrellone,peak_aug,per_week,"€126,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13439-chalet-jose/?from=2026-08-01&to=2026-08-07,spiagge_13439,1U_2B,2026-09-30,2026-05-01,Chalet Josè,https://www.spiagge.it/stabilimenti-balneari/13439-chalet-jose/,beach
beach_phase3_spiagge_menu_items.csv,,19,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 19 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,126.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€126,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13439-chalet-jose/?from=2026-06-15&to=2026-06-21,spiagge_13439,1U_2B,2026-09-30,2026-05-01,Chalet Josè,https://www.spiagge.it/stabilimenti-balneari/13439-chalet-jose/,beach
beach_phase3_spiagge_menu_items.csv,,48,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 48 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,175.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€175,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13450-chalet-la-siesta/?from=2026-06-15&to=2026-06-21,spiagge_13450,1U_2B,2026-09-30,2026-05-01,Chalet La Siesta,https://www.spiagge.it/stabilimenti-balneari/13450-chalet-la-siesta/,beach
beach_phase3_spiagge_menu_items.csv,,48,true,spiagge.it,2026-08-01,2026-08-07,high,EUR,Configurazione: 1U_2B | available_spots: 48 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),beach_service,PACCHETTO BASE,175.0,beach_set_2lettini_ombrellone,peak_aug,per_week,"€175,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13450-chalet-la-siesta/?from=2026-08-01&to=2026-08-07,spiagge_13450,1U_2B,2026-09-30,2026-05-01,Chalet La Siesta,https://www.spiagge.it/stabilimenti-balneari/13450-chalet-la-siesta/,beach
beach_phase3_spiagge_menu_items.csv,,11,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione:  | available_spots: 11 | bookable via spiagge.it,Pacchetto base – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,175.0,,mid_jun,per_week,"€175,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13486-bagni-panama/?from=2026-06-15&to=2026-06-21,spiagge_13486,,2026-09-30,2026-05-01,Bagni Panama,https://www.spiagge.it/stabilimenti-balneari/13486-bagni-panama/,beach
beach_phase3_spiagge_menu_items.csv,,5,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1B | available_spots: 5 | bookable via spiagge.it,Lettino singolo – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,70.0,beach_sunbed,mid_jun,per_week,"€70,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13526-bagni-iris/?from=2026-06-15&to=2026-06-21,spiagge_13526,1B,2026-09-30,2026-05-01,Bagni Iris,https://www.spiagge.it/stabilimenti-balneari/13526-bagni-iris/,beach
beach_phase3_spiagge_menu_items.csv,,3,true,spiagge.it,2026-08-01,2026-08-07,high,EUR,Configurazione: 1B | available_spots: 3 | bookable via spiagge.it,Lettino singolo – Settimana 1-7 agosto 2026 (peak),beach_service,PACCHETTO BASE,70.0,beach_sunbed,peak_aug,per_week,"€70,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13526-bagni-iris/?from=2026-08-01&to=2026-08-07,spiagge_13526,1B,2026-09-30,2026-05-01,Bagni Iris,https://www.spiagge.it/stabilimenti-balneari/13526-bagni-iris/,beach
beach_phase3_spiagge_menu_items.csv,,3,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B_1C | available_spots: 3 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,245.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€245,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13560-bagni-corner-beach/?from=2026-06-15&to=2026-06-21,spiagge_13560,1U_2B_1C,2026-09-30,2026-05-01,Bagni Corner Beach,https://www.spiagge.it/stabilimenti-balneari/13560-bagni-corner-beach/,beach
beach_phase3_spiagge_menu_items.csv,,24,true,spiagge.it,2026-08-01,2026-08-07,high,EUR,Configurazione: 1U_2B | available_spots: 24 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),beach_service,PACCHETTO BASE,455.0,beach_set_2lettini_ombrellone,peak_aug,per_week,"€455,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13571-graf/?from=2026-08-01&to=2026-08-07,spiagge_13571,1U_2B,2026-09-30,2026-05-01,Graf,https://www.spiagge.it/stabilimenti-balneari/13571-graf/,beach
beach_phase3_spiagge_menu_items.csv,,27,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 27 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,140.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€140,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13571-graf/?from=2026-06-15&to=2026-06-21,spiagge_13571,1U_2B,2026-09-30,2026-05-01,Graf,https://www.spiagge.it/stabilimenti-balneari/13571-graf/,beach
beach_phase3_spiagge_menu_items.csv,,14,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 14 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,308.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€308,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13568-bagni-flora/?from=2026-06-15&to=2026-06-21,spiagge_13568,1U_2B,2026-09-30,2026-05-01,Bagni Flora,https://www.spiagge.it/stabilimenti-balneari/13568-bagni-flora/,beach
beach_phase3_spiagge_menu_items.csv,,92,true,spiagge.it,2026-08-01,2026-08-07,high,EUR,Configurazione: 1B | available_spots: 92 | bookable via spiagge.it,Lettino singolo – Settimana 1-7 agosto 2026 (peak),beach_service,PACCHETTO BASE,145.0,beach_sunbed,peak_aug,per_week,"€145,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13544-bagni-madonnetta/?from=2026-08-01&to=2026-08-07,spiagge_13544,1B,2026-09-30,2026-05-01,Bagni Madonnetta,https://www.spiagge.it/stabilimenti-balneari/13544-bagni-madonnetta/,beach
beach_phase3_spiagge_menu_items.csv,,46,true,spiagge.it,2026-08-01,2026-08-07,high,EUR,Configurazione: 1U_2B | available_spots: 46 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),beach_service,PACCHETTO BASE,126.0,beach_set_2lettini_ombrellone,peak_aug,per_week,"€126,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13543-bagni-karibu/?from=2026-08-01&to=2026-08-07,spiagge_13543,1U_2B,2026-09-30,2026-05-01,Bagni Karibu,https://www.spiagge.it/stabilimenti-balneari/13543-bagni-karibu/,beach
beach_phase3_spiagge_menu_items.csv,,43,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 43 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,95.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€95,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13543-bagni-karibu/?from=2026-06-15&to=2026-06-21,spiagge_13543,1U_2B,2026-09-30,2026-05-01,Bagni Karibu,https://www.spiagge.it/stabilimenti-balneari/13543-bagni-karibu/,beach
beach_phase3_spiagge_menu_items.csv,,92,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1B | available_spots: 92 | bookable via spiagge.it,Lettino singolo – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,145.0,beach_sunbed,mid_jun,per_week,"€145,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13544-bagni-madonnetta/?from=2026-06-15&to=2026-06-21,spiagge_13544,1B,2026-09-30,2026-05-01,Bagni Madonnetta,https://www.spiagge.it/stabilimenti-balneari/13544-bagni-madonnetta/,beach
beach_phase3_spiagge_menu_items.csv,,4,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 4 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,423.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€423,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13583-bagni-lena/?from=2026-06-15&to=2026-06-21,spiagge_13583,1U_2B,2026-09-30,2026-05-01,Bagni Lena,https://www.spiagge.it/stabilimenti-balneari/13583-bagni-lena/,beach
beach_phase3_spiagge_menu_items.csv,,91,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 91 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,250.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€250,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13630-soleluna-village/?from=2026-06-15&to=2026-06-21,spiagge_13630,1U_2B,2026-09-30,2026-05-01,Soleluna Village,https://www.spiagge.it/stabilimenti-balneari/13630-soleluna-village/,beach
beach_phase3_spiagge_menu_items.csv,,91,true,spiagge.it,2026-08-01,2026-08-07,high,EUR,Configurazione: 1U_2B | available_spots: 91 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),beach_service,PACCHETTO BASE,290.0,beach_set_2lettini_ombrellone,peak_aug,per_week,"€290,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13630-soleluna-village/?from=2026-08-01&to=2026-08-07,spiagge_13630,1U_2B,2026-09-30,2026-05-01,Soleluna Village,https://www.spiagge.it/stabilimenti-balneari/13630-soleluna-village/,beach
beach_phase3_spiagge_menu_items.csv,,37,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 37 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,131.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€131,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13641-bagni-domingo/?from=2026-06-15&to=2026-06-21,spiagge_13641,1U_2B,2026-09-30,2026-05-01,Bagni Domingo,https://www.spiagge.it/stabilimenti-balneari/13641-bagni-domingo/,beach
beach_phase3_spiagge_menu_items.csv,,1,true,spiagge.it,2026-08-01,2026-08-07,high,EUR,Configurazione: 1U_2B | available_spots: 1 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),beach_service,PACCHETTO BASE,280.0,beach_set_2lettini_ombrellone,peak_aug,per_week,"€280,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13631-bagni-nettuno/?from=2026-08-01&to=2026-08-07,spiagge_13631,1U_2B,2026-09-30,2026-05-01,Bagni Nettuno,https://www.spiagge.it/stabilimenti-balneari/13631-bagni-nettuno/,beach
beach_phase3_spiagge_menu_items.csv,,18,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 18 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,255.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€255,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13631-bagni-nettuno/?from=2026-06-15&to=2026-06-21,spiagge_13631,1U_2B,2026-09-30,2026-05-01,Bagni Nettuno,https://www.spiagge.it/stabilimenti-balneari/13631-bagni-nettuno/,beach
beach_phase3_spiagge_menu_items.csv,,29,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 29 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,200.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€200,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13653-rocce-di-pinamare/?from=2026-06-15&to=2026-06-21,spiagge_13653,1U_2B,2026-09-30,2026-05-01,Rocce Di Pinamare,https://www.spiagge.it/stabilimenti-balneari/13653-rocce-di-pinamare/,beach
beach_phase3_spiagge_menu_items.csv,,10,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 10 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,260.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€260,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13684-bagni-stella-maris/?from=2026-06-15&to=2026-06-21,spiagge_13684,1U_2B,2026-09-30,2026-05-01,Bagni Stella Maris,https://www.spiagge.it/stabilimenti-balneari/13684-bagni-stella-maris/,beach
beach_phase3_spiagge_menu_items.csv,,47,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1B | available_spots: 47 | bookable via spiagge.it,Lettino singolo – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,49.0,beach_sunbed,mid_jun,per_week,"€49,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13693-bagni-marino/?from=2026-06-15&to=2026-06-21,spiagge_13693,1B,2026-09-30,2026-05-01,Bagni Marino,https://www.spiagge.it/stabilimenti-balneari/13693-bagni-marino/,beach
beach_phase3_spiagge_menu_items.csv,,27,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B_1C | available_spots: 27 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,245.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€245,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13652-bagni-regina/?from=2026-06-15&to=2026-06-21,spiagge_13652,1U_2B_1C,2026-09-30,2026-05-01,Bagni Regina,https://www.spiagge.it/stabilimenti-balneari/13652-bagni-regina/,beach
beach_phase3_spiagge_menu_items.csv,,12,true,spiagge.it,2026-08-01,2026-08-07,high,EUR,Configurazione: 1U_2B | available_spots: 12 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),beach_service,PACCHETTO BASE,189.0,beach_set_2lettini_ombrellone,peak_aug,per_week,"€189,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13680-bagni-la-bussola/?from=2026-08-01&to=2026-08-07,spiagge_13680,1U_2B,2026-09-30,2026-05-01,Bagni La Bussola,https://www.spiagge.it/stabilimenti-balneari/13680-bagni-la-bussola/,beach
beach_phase3_spiagge_menu_items.csv,,4,true,spiagge.it,2026-08-01,2026-08-07,high,EUR,Configurazione: 1T_2B | available_spots: 4 | bookable via spiagge.it,Pacchetto base – Settimana 1-7 agosto 2026 (peak),beach_service,PACCHETTO BASE,525.0,,peak_aug,per_week,"€525,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13652-bagni-regina/?from=2026-08-01&to=2026-08-07,spiagge_13652,1T_2B,2026-09-30,2026-05-01,Bagni Regina,https://www.spiagge.it/stabilimenti-balneari/13652-bagni-regina/,beach
beach_phase3_spiagge_menu_items.csv,,4,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 4 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,189.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€189,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13680-bagni-la-bussola/?from=2026-06-15&to=2026-06-21,spiagge_13680,1U_2B,2026-09-30,2026-05-01,Bagni La Bussola,https://www.spiagge.it/stabilimenti-balneari/13680-bagni-la-bussola/,beach
beach_phase3_spiagge_menu_items.csv,,10,true,spiagge.it,2026-08-01,2026-08-07,high,EUR,Configurazione: 1U_2B | available_spots: 10 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),beach_service,PACCHETTO BASE,260.0,beach_set_2lettini_ombrellone,peak_aug,per_week,"€260,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13684-bagni-stella-maris/?from=2026-08-01&to=2026-08-07,spiagge_13684,1U_2B,2026-09-30,2026-05-01,Bagni Stella Maris,https://www.spiagge.it/stabilimenti-balneari/13684-bagni-stella-maris/,beach
beach_phase3_spiagge_menu_items.csv,,64,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 64 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,84.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€84,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13725-bagni-carlotta/?from=2026-06-15&to=2026-06-21,spiagge_13725,1U_2B,2026-09-30,2026-05-01,Bagni Carlotta,https://www.spiagge.it/stabilimenti-balneari/13725-bagni-carlotta/,beach
beach_phase3_spiagge_menu_items.csv,,90,true,spiagge.it,2026-06-15,2026-06-21,high,EUR,Configurazione: 1U_2B | available_spots: 90 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 15-21 giugno 2026 (mid),beach_service,PACCHETTO BASE,140.0,beach_set_2lettini_ombrellone,mid_jun,per_week,"€140,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13737-bagni-martini/?from=2026-06-15&to=2026-06-21,spiagge_13737,1U_2B,2026-09-30,2026-05-01,Bagni Martini,https://www.spiagge.it/stabilimenti-balneari/13737-bagni-martini/,beach
beach_phase3_spiagge_menu_items.csv,,20,true,spiagge.it,2026-08-01,2026-08-07,high,EUR,Configurazione: 1U_1B_1D | available_spots: 20 | bookable via spiagge.it,Ombrellone + 2 lettini – Settimana 1-7 agosto 2026 (peak),beach_service,PACCHETTO BASE,198.0,beach_set_2lettini_ombrellone,peak_aug,per_week,"€198,00",2026-06-01T19:31:31Z,summer_2026,spiagge,https://www.spiagge.it/stabilimenti-balneari/13737-bagni-martini/?from=2026-08-01&to=2026-08-07,spiagge_13737,1U_1B_1D,2026-09-30,2026-05-01,Bagni Martini,https://www.spiagge.it/stabilimenti-balneari/13737-bagni-martini/,beach
