source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at
menudigitale,www.menudigitale.io/koi-sushi-lounge-bar/,Koi sushi lounge bar,https://www.menudigitale.io/koi-sushi-lounge-bar/?lang=it,"Via Longo, 24, 98051 Barcellona Pozzo di Gotto ME, Italia",,,,,,,,,,,True,https://www.menudigitale.io/koi-sushi-lounge-bar/?lang=it,filtered_out,2026-05-31T09:40:57Z
menudigitale,www.menudigitale.io/cgdky/,MENUDUGITALE 404,https://www.menudigitale.io/cgdky/?lang=it,,,,,,,,,,,,False,https://www.menudigitale.io/cgdky/?lang=it,filtered_out,2026-05-31T09:40:57Z
menudigitale,www.menudigitale.io/buvzt/,MenuDigitale |  | Leggi il Menu Digitale di,https://www.menudigitale.io/buvzt/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/buvzt/?lang=it,filtered_out,2026-05-31T09:40:57Z
menudigitale,www.menudigitale.io/convivio/,ConVivio - Pizzeria e Dintorni,https://www.menudigitale.io/convivio/?lang=it,"Via IV Novembre, 29, 73010 Lequile LE",,,,,,,,,,,True,https://www.menudigitale.io/convivio/?lang=it,filtered_out,2026-05-31T09:40:57Z
menudigitale,www.menudigitale.io/kecna/,BoccaDiSelva 1550M,https://www.menudigitale.io/kecna/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/kecna/?lang=it,filtered_out,2026-05-31T09:40:57Z
menudigitale,www.menudigitale.io/kdfph/,Officina del Gusto,https://www.menudigitale.io/kdfph/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/kdfph/?lang=it,filtered_out,2026-05-31T09:40:57Z
menudigitale,www.menudigitale.io/nepys/,La Scogliera,https://www.menudigitale.io/nepys/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/nepys/?lang=it,filtered_out,2026-05-31T09:40:57Z
menudigitale,www.menudigitale.io/xnyhn/,U-Tub Torino,https://www.menudigitale.io/xnyhn/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/xnyhn/?lang=it,filtered_out,2026-05-31T09:40:58Z
menudigitale,www.menudigitale.io/bmckc/,Bar Dolci Creazioni Pasticceria e Gelateria,https://www.menudigitale.io/bmckc/?lang=it,,,,,,,,,,,,True,https://www.menudigitale.io/bmckc/?lang=it,filtered_out,2026-05-31T09:40:58Z
menudigitale,www.menudigitale.io/zmtfv/,MENUDUGITALE 404,https://www.menudigitale.io/zmtfv/?lang=it,,,,,,,,,,,,False,https://www.menudigitale.io/zmtfv/?lang=it,filtered_out,2026-05-31T09:40:58Z
