source_platform,source_venue_id,venue_name,venue_url,address,city,latitude,longitude,categories,price_tier,rating,rating_count,phone,website,opening_hours,has_menu,menu_url,extraction_status,retrieved_at,venue_type,nil_quartiere
comune_milano,ckan_C-PE_6734,Bar Via CILEA FRANCESCO 2,https://dati.comune.milano.it/dataset/C-PE/6734,"Via CILEA FRANCESCO 2, 20151, Milano",Milano,45.49752000000001,9.106258499999996,f - Bar caffè e simili;e - Bar gastronomici e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127963Z,cafe,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
comune_milano,ckan_PE_24687,Bar Via TURCHINO (DEL) 13,https://dati.comune.milano.it/dataset/PE/24687,"Via TURCHINO (DEL) 13, 20137, Milano",Milano,45.45191700000001,9.22720050000001,f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127969Z,cafe,ORTOMERCATO
comune_milano,ckan_C-PE_7187,Bar Via MASSARA DE CAPITANI 5,https://dati.comune.milano.it/dataset/C-PE/7187,"Via MASSARA DE CAPITANI 5, 20158, Milano",Milano,45.50151600000001,9.165347999999994,e - Bar gastronomici e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127975Z,bar,BOVISA
comune_milano,ckan_C-PE_7441,Bar Via PORRO LAMBERTENGHI LUIGI 25,https://dati.comune.milano.it/dataset/C-PE/7441,"Via PORRO LAMBERTENGHI LUIGI 25, 20159, Milano",Milano,45.48908700000001,9.188617499999992,e - Bar gastronomici e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127983Z,bar,ISOLA
comune_milano,ckan_C-PE_7461,Bar Via BERGAMO 2,https://dati.comune.milano.it/dataset/C-PE/7461,"Via BERGAMO 2, 20135, Milano",Milano,45.45753300000001,9.206032499999992,e - Bar gastronomici e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.127993Z,bar,XXII MARZO
comune_milano,ckan_C-PE_7470,Bar Corso GARIBALDI GIUSEPPE 34,https://dati.comune.milano.it/dataset/C-PE/7470,"Corso GARIBALDI GIUSEPPE 34, 20121, Milano",Milano,45.47431800000001,9.183564000000018,"f - Bar caffè e simili;g - Bar pasticceria, bar gelateria, cremeria, creperia e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.128000Z,cafe,BRERA
comune_milano,ckan_C-PE_7792,Bar Via FOSCOLO UGO 3,https://dati.comune.milano.it/dataset/C-PE/7792,"Via FOSCOLO UGO 3, 20121, Milano",Milano,45.46534500000001,9.190656000000018,"a - Ristorante, trattoria, osteria con cucina e simili;f - Bar caffè e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.128006Z,cafe,DUOMO
comune_milano,ckan_C-PE_7796,Bar Piazza CARMINE (DEL) 1,https://dati.comune.milano.it/dataset/C-PE/7796,"Piazza CARMINE (DEL) 1, 20121, Milano",Milano,45.470088000000004,9.185242500000015,"a - Ristorante, trattoria, osteria con cucina e simili;f - Bar caffè e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.128018Z,cafe,BRERA
comune_milano,ckan_C-PE_7808,Bar Piazzale GIOVANNI DALLE BANDE NERE 9,https://dati.comune.milano.it/dataset/C-PE/7808,"Piazzale GIOVANNI DALLE BANDE NERE 9, 20146, Milano",Milano,45.46147500000001,9.135801000000015,f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.128024Z,cafe,BANDE NERE
comune_milano,ckan_PE_24565,Bar Via ANATALONE (SANT') 1,https://dati.comune.milano.it/dataset/PE/24565,"Via ANATALONE (SANT') 1, 20147, Milano",Milano,45.44671500000001,9.12533400000001,"e - Bar gastronomici e simili;g - Bar pasticceria, bar gelateria, cremeria, creperia e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.128032Z,bar,LORENTEGGIO
comune_milano,ckan_C-PE_7820,Bar Via COMMENDA (DELLA) 25,https://dati.comune.milano.it/dataset/C-PE/7820,"Via COMMENDA (DELLA) 25, 20122, Milano",Milano,45.456894000000005,9.199246500000015,f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.128042Z,cafe,GUASTALLA
comune_milano,ckan_C-PE_9089,Bar Via ROMEO NICOLA 3,https://dati.comune.milano.it/dataset/C-PE/9089,"Via ROMEO NICOLA 3, 20142, Milano",Milano,45.41979599999999,9.178312500000004,e - Bar gastronomici e simili;f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.128056Z,cafe,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
comune_milano,ckan_C-PE_9146,Bar Via BANDELLO MATTEO 1,https://dati.comune.milano.it/dataset/C-PE/9146,"Via BANDELLO MATTEO 1, 20123, Milano",Milano,45.46538100000001,9.1684755,"f - Bar caffè e simili;g - Bar pasticceria, bar gelateria, cremeria, creperia e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.128072Z,cafe,MAGENTA - S. VITTORE
comune_milano,ckan_C-PE_9147,Bar Via PLINIO CAIO SECONDO 9,https://dati.comune.milano.it/dataset/C-PE/9147,"Via PLINIO CAIO SECONDO 9, 20129, Milano",Milano,45.47935799999999,9.212512500000003,"a - Ristorante, trattoria, osteria con cucina e simili;c - Tavole calde,self service, fast food e simili;d - Pizzerie e simili;f - Bar caffè e simili",,,,,,,False,,no_menu,2026-06-02T01:05:34.128079Z,cafe,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
comune_milano,ckan_C-PE_7192,Bar Via MONTE SAN GABRIELE 6,https://dati.comune.milano.it/dataset/C-PE/7192,"Via MONTE SAN GABRIELE 6, 20127, Milano",Milano,45.504891000000015,9.223281000000014,f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.128088Z,cafe,GORLA - PRECOTTO
comune_milano,ckan_C-PE_7207,Bar Via PARETO VILFREDO 7,https://dati.comune.milano.it/dataset/C-PE/7207,"Via PARETO VILFREDO 7, 20156, Milano",Milano,45.502343999999994,9.127615500000019,f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.128096Z,cafe,MAGGIORE - MUSOCCO - CERTOSA
comune_milano,ckan_C-PE_7217,Bar Via POPULONIA 6,https://dati.comune.milano.it/dataset/C-PE/7217,"Via POPULONIA 6, 20159, Milano",Milano,45.50120100000001,9.188991000000016,f - Bar caffè e simili,,,,,,,False,,no_menu,2026-06-02T01:05:34.128104Z,cafe,MACIACHINI - MAGGIOLINA
